LineId,Date,Time,Level,Component,Content,EventId
70267,81110,4627,INFO,dfs.DataNode$PacketResponder,Received block blk_-2562467950371672454 of size 67108864 from /10.251.123.33,E9
319767,81110,212458,INFO,dfs.DataNode$PacketResponder,Received block blk_4921148338952664589 of size 67108864 from /10.251.39.160,E9
495897,81111,44752,INFO,dfs.FSDataset,Deleting block blk_4879129070126400929 file /mnt/hadoop/dfs/data/current/subdir38/blk_4879129070126400929,E21
194422,81110,112038,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1685835779846114615 src: /10.251.111.130:42990 dest: /10.251.111.130:50010,E5
269471,81110,151612,INFO,dfs.DataNode$PacketResponder,Received block blk_-8402112666092116316 of size 67108864 from /10.251.198.196,E9
437115,81111,33442,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-7995931886298896313 terminating,E11
723072,81111,104121,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-8719931546673302583 terminating,E11
313176,81110,211311,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-71921474325362114 terminating,E11
645357,81111,83754,INFO,dfs.DataNode$DataXceiver,Receiving block blk_9127582636226764035 src: /10.251.67.4:50610 dest: /10.251.67.4:50010,E5
746866,81111,110612,INFO,dfs.FSDataset,Deleting block blk_7869342614277807549 file /mnt/hadoop/dfs/data/current/subdir1/blk_7869342614277807549,E21
479638,81111,44334,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_741771768667723334 is added to invalidSet of 10.250.15.240:50010,E23
499638,81111,44913,INFO,dfs.FSDataset,Deleting block blk_7810600322158417104 file /mnt/hadoop/dfs/data/current/blk_7810600322158417104,E21
25285,81109,212419,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.53:50010 is added to blk_-3848063957231864127 size 67108864,E26
522992,81111,53124,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5823911071832585585 src: /10.251.197.161:35076 dest: /10.251.197.161:50010,E5
721252,81111,103746,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-7320083377857940029 terminating,E11
612200,81111,75625,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-150539300494862786 is added to invalidSet of 10.251.105.189:50010,E23
706420,81111,100943,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.29.239:50010 is added to blk_-2920096985520983358 size 67108864,E26
358753,81110,221504,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-3529548385902840926 src: /10.251.201.204:55091 dest: /10.251.201.204:50010,E5
251412,81110,144340,INFO,dfs.DataNode$PacketResponder,Received block blk_-961293297143072046 of size 67108864 from /10.251.107.98,E9
170208,81110,103812,INFO,dfs.FSDataset,Deleting block blk_8379358967111283401 file /mnt/hadoop/dfs/data/current/subdir3/blk_8379358967111283401,E21
511044,81111,50859,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.67.113:50010 is added to blk_-7821985827495075297 size 67108864,E26
264218,81110,150630,INFO,dfs.DataNode$PacketResponder,Received block blk_-4539204277044683587 of size 67108864 from /10.250.11.100,E9
725338,81111,104549,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_4479996937825263100 terminating,E11
436323,81111,33311,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand4/_temporary/_task_200811101024_0009_m_001833_1/part-01833. blk_-9078789181943014095,E22
277291,81110,183024,INFO,dfs.DataBlockScanner,Verification succeeded for blk_1460054278546605470,E2
469364,81111,43908,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.74.79:50010 is added to blk_-1623504824926713376 size 67108864,E26
548852,81111,62240,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2994936421404608048 src: /10.251.110.160:38053 dest: /10.251.110.160:50010,E5
480657,81111,44338,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3037595860890134682 is added to invalidSet of 10.251.39.160:50010,E23
610396,81111,75618,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7120454948818779245 is added to invalidSet of 10.250.11.53:50010,E23
137456,81110,103058,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7505606130745019105 is added to invalidSet of 10.251.199.19:50010,E23
673357,81111,90706,INFO,dfs.DataNode$DataXceiver,Receiving block blk_1043268397465963792 src: /10.251.66.3:34114 dest: /10.251.66.3:50010,E5
164971,81110,103653,INFO,dfs.FSDataset,Deleting block blk_4240629199162228117 file /mnt/hadoop/dfs/data/current/subdir48/blk_4240629199162228117,E21
66827,81110,1656,INFO,dfs.DataNode$PacketResponder,Received block blk_6266428611505786752 of size 67108864 from /10.251.30.134,E9
536302,81111,55745,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.65.237:50010 is added to blk_6563809448142628933 size 67108864,E26
123891,81110,82750,INFO,dfs.DataNode$DataXceiver,10.251.67.211:50010 Served block blk_4639484285044297931 to /10.251.127.243,E3
323845,81110,213227,INFO,dfs.DataNode$PacketResponder,Received block blk_-4347770639332231695 of size 67108864 from /10.251.29.239,E9
234188,81110,123838,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.197.226:50010 is added to blk_-510177370515945537 size 67108864,E26
541313,81111,60737,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8291828265124295931 src: /10.251.75.49:59635 dest: /10.251.75.49:50010,E5
363936,81110,222510,INFO,dfs.FSDataset,Deleting block blk_-1412662046745599548 file /mnt/hadoop/dfs/data/current/subdir41/blk_-1412662046745599548,E21
649248,81111,84513,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8544944709923561079 src: /10.251.214.32:54333 dest: /10.251.214.32:50010,E5
122713,81110,82235,INFO,dfs.DataNode$DataXceiver,10.251.42.246:50010 Served block blk_-6253851334599032396 to /10.251.42.246,E3
334119,81110,215150,INFO,dfs.DataNode$PacketResponder,Received block blk_-4756463070834852868 of size 67108864 from /10.251.202.181,E9
419585,81111,30115,INFO,dfs.DataNode$PacketResponder,Received block blk_-6482696831895596820 of size 67108864 from /10.251.91.15,E9
521425,81111,52829,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.228:50010 is added to blk_2220007130624760558 size 67108864,E26
249860,81110,144051,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.68:50010 is added to blk_-4557695764554399769 size 67108864,E26
570847,81111,65327,INFO,dfs.FSDataset,Deleting block blk_-6526216590627090976 file /mnt/hadoop/dfs/data/current/subdir13/blk_-6526216590627090976,E21
317762,81110,212116,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6147211017730259326 terminating,E11
458922,81111,41843,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.31.180:50010 is added to blk_-8505807660932747182 size 67108864,E26
417122,81111,25643,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2945865043611018801 terminating,E11
716065,81111,102754,INFO,dfs.DataNode$PacketResponder,Received block blk_3031304840785084360 of size 67108864 from /10.251.105.189,E9
190008,81110,111228,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.146:50010 is added to blk_-2875271249843381004 size 67108864,E26
207327,81110,114600,INFO,dfs.DataNode$PacketResponder,Received block blk_1059372349625261645 of size 67108864 from /10.251.110.160,E9
73715,81110,10813,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000058_0/part-00058. blk_3883168936181217709,E22
552302,81111,62938,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.80:50010 is added to blk_-3345391518222275063 size 67108864,E26
147849,81110,103142,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_8489920976112981805 is added to invalidSet of 10.251.126.22:50010,E23
364775,81110,222653,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.209:50010 is added to blk_8499489871278875980 size 67108864,E26
703222,81111,100329,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-8469346686871954355 src: /10.251.66.63:58721 dest: /10.251.66.63:50010,E5
650804,81111,84815,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6999848602824343225 src: /10.251.121.224:56019 dest: /10.251.121.224:50010,E5
661355,81111,85924,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_5263680621318003656 is added to invalidSet of 10.251.202.209:50010,E23
385856,81110,230802,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.111.209:50010 is added to blk_-6949742422606626303 size 67108864,E26
668615,81111,90154,INFO,dfs.FSDataset,Deleting block blk_8974361709112596807 file /mnt/hadoop/dfs/data/current/subdir48/blk_8974361709112596807,E21
539687,81111,60423,INFO,dfs.DataNode$DataXceiver,Receiving block blk_8196137885400698241 src: /10.251.194.245:58211 dest: /10.251.194.245:50010,E5
160844,81110,103606,INFO,dfs.FSDataset,Deleting block blk_3669668505845077908 file /mnt/hadoop/dfs/data/current/subdir15/blk_3669668505845077908,E21
632023,81111,81301,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.9:50010 is added to blk_-2440895473070682694 size 67108864,E26
516540,81111,51919,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6673571533659481221 src: /10.251.90.134:33644 dest: /10.251.90.134:50010,E5
230959,81110,123211,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.38.197:50010 is added to blk_-138543037392483816 size 67108864,E26
731047,81111,105653,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.107.227:50010 is added to blk_7558219437861477118 size 67108864,E26
635852,81111,82004,INFO,dfs.DataNode$PacketResponder,Received block blk_2556084218702837777 of size 67108864 from /10.251.26.131,E9
737539,81111,110437,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2435437033606794366 is added to invalidSet of 10.250.6.191:50010,E23
167090,81110,103720,INFO,dfs.FSDataset,Deleting block blk_368144584424702231 file /mnt/hadoop/dfs/data/current/subdir50/blk_368144584424702231,E21
535503,81111,55609,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt5/_temporary/_task_200811101024_0012_m_000319_0/part-00319. blk_-8619825317827916115,E22
243673,81110,140135,WARN,dfs.DataNode$DataXceiver,10.250.7.146:50010:Got exception while serving blk_5639337994301123620 to /10.251.110.8:,E4
402086,81111,23220,INFO,dfs.FSDataset,Deleting block blk_-1937571332906430589 file /mnt/hadoop/dfs/data/current/subdir51/blk_-1937571332906430589,E21
704032,81111,100505,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6783448064776434096 src: /10.251.31.160:44866 dest: /10.251.31.160:50010,E5
155771,81110,103513,INFO,dfs.FSDataset,Deleting block blk_-5989966575807488104 file /mnt/hadoop/dfs/data/current/subdir5/blk_-5989966575807488104,E21
139407,81110,103106,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_218931434370499396 is added to invalidSet of 10.251.105.189:50010,E23
514369,81111,51520,INFO,dfs.DataNode$PacketResponder,Received block blk_2511575393903586688 of size 67108864 from /10.251.73.188,E9
464297,81111,42933,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-7975559077519403542 terminating,E11
451947,81111,40452,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt4/_temporary/_task_200811101024_0010_m_001059_0/part-01059. blk_-2806434779801285382,E22
70724,81110,10150,INFO,dfs.FSDataset,Deleting block blk_6884963909907760059 file /mnt/hadoop/dfs/data/current/subdir28/blk_6884963909907760059,E21
696310,81111,94937,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.194.147:50010 is added to blk_-162795761043511295 size 67108864,E26
240442,81110,132929,WARN,dfs.DataNode$DataXceiver,10.250.6.214:50010:Got exception while serving blk_-5593340891256809711 to /10.251.71.146:,E4
686072,81111,93037,INFO,dfs.DataNode$PacketResponder,Received block blk_2903808349250285629 of size 67108864 from /10.251.199.245,E9
220909,81110,121236,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.75.143:50010 is added to blk_6809178643399988233 size 67108864,E26
62579,81110,739,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-3648258984899981613 terminating,E11
575637,81111,65456,INFO,dfs.FSDataset,Deleting block blk_2960086834544872813 file /mnt/hadoop/dfs/data/current/subdir18/blk_2960086834544872813,E21
251052,81110,144302,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2816234611575945611 src: /10.251.197.161:35340 dest: /10.251.197.161:50010,E5
41291,81109,232346,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-539939935850375037 src: /10.251.39.242:52867 dest: /10.251.39.242:50010,E5
708977,81111,101414,INFO,dfs.DataNode$DataXceiver,Receiving block blk_180607386177224559 src: /10.250.11.100:41028 dest: /10.250.11.100:50010,E5
481153,81111,44339,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7943648304444620867 is added to invalidSet of 10.251.42.16:50010,E23
254667,81110,144930,INFO,dfs.DataNode$DataXceiver,Receiving block blk_6339588831434636505 src: /10.251.198.33:33300 dest: /10.251.198.33:50010,E5
439838,81111,34054,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt4/_temporary/_task_200811101024_0010_m_000375_0/part-00375. blk_-7997118651063219527,E22
66961,81110,1721,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_7816041250003383105 terminating,E11
126012,81110,91437,INFO,dfs.DataNode$DataXceiver,10.251.31.160:50010 Served block blk_8235369909448143106 to /10.251.74.79,E3
440260,81111,34142,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.125.237:50010 is added to blk_1335527355945791071 size 67108864,E26
494755,81111,44739,INFO,dfs.FSDataset,Deleting block blk_6569690203586232555 file /mnt/hadoop/dfs/data/current/subdir58/blk_6569690203586232555,E21
230329,81110,123102,INFO,dfs.DataNode$PacketResponder,Received block blk_502702040949317267 of size 67108864 from /10.250.5.161,E9
362520,81110,222223,INFO,dfs.DataNode$PacketResponder,Received block blk_8604686845069022537 of size 67108864 from /10.250.7.32,E9
567263,81111,65218,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_138354472535668219 is added to invalidSet of 10.250.15.67:50010,E23
432767,81111,32623,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_8512819387084809986 terminating,E11
274309,81110,165155,WARN,dfs.DataNode$DataXceiver,10.251.126.255:50010:Got exception while serving blk_-4389508872586291862 to /10.251.37.240:,E4
381572,81110,225954,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_4034908692968702579 terminating,E11
376174,81110,224912,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5288842249770863221 src: /10.251.122.79:51150 dest: /10.251.122.79:50010,E5
16903,81109,210830,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.5.237:50010 is added to blk_-594408432111126538 size 3544189,E26
273837,81110,163649,WARN,dfs.DataNode$DataXceiver,10.251.194.213:50010:Got exception while serving blk_4953262594532956372 to /10.251.39.160:,E4
313814,81110,211421,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3928985464352640409 src: /10.251.26.131:37064 dest: /10.251.26.131:50010,E5
202926,81110,113658,INFO,dfs.FSDataset,Deleting block blk_2578668500512971105 file /mnt/hadoop/dfs/data/current/subdir15/blk_2578668500512971105,E21
647076,81111,84114,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_4102052582783266917 terminating,E11
247016,81110,143534,INFO,dfs.DataNode$PacketResponder,Received block blk_5665820413369679865 of size 67108864 from /10.251.26.131,E9
730534,81111,105558,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2392862822948606337 src: /10.251.38.214:42093 dest: /10.251.38.214:50010,E5
713969,81111,102401,INFO,dfs.DataNode$PacketResponder,Received block blk_-9206007306910406015 of size 67108864 from /10.250.7.146,E9
305978,81110,210559,INFO,dfs.FSDataset,Deleting block blk_8836229009594125338 file /mnt/hadoop/dfs/data/current/subdir43/blk_8836229009594125338,E21
665708,81111,90122,INFO,dfs.FSDataset,Deleting block blk_-4249938730210049991 file /mnt/hadoop/dfs/data/current/subdir61/blk_-4249938730210049991,E21
745116,81111,110554,INFO,dfs.FSDataset,Deleting block blk_-163672694734905192 file /mnt/hadoop/dfs/data/current/subdir5/blk_-163672694734905192,E21
333380,81110,215025,INFO,dfs.DataNode$PacketResponder,Received block blk_7840867189979955527 of size 3544055 from /10.251.25.237,E9
729730,81111,105427,INFO,dfs.DataNode$DataXceiver,Receiving block blk_3208716425948058623 src: /10.250.7.96:48080 dest: /10.250.7.96:50010,E5
714246,81111,102427,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.19.16:50010 is added to blk_-1460823707976121150 size 67108864,E26
705406,81111,100741,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.42.246:50010 is added to blk_-4984533596835889240 size 67108864,E26
330765,81110,214535,INFO,dfs.DataNode$PacketResponder,Received block blk_-1989046469843841379 of size 67108864 from /10.250.7.32,E9
54112,81109,235110,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_1428001435371444837 terminating,E11
339367,81110,220143,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-6678552418877901954 terminating,E11
137454,81110,103058,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_7400042867088799106 is added to invalidSet of 10.251.26.8:50010,E23
641085,81111,82949,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.203.246:50010 is added to blk_6433129175279283669 size 67108864,E26
582534,81111,70421,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4264238532296551519 terminating,E11
632834,81111,81427,INFO,dfs.DataNode$DataXceiver,Receiving block blk_9048787507379856330 src: /10.251.66.102:34925 dest: /10.251.66.102:50010,E5
602922,81111,74231,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_001874_0/part-01874. blk_-4793369895827286238,E22
392940,81111,22300,INFO,dfs.DataNode$DataXceiver,10.251.75.143:50010 Served block blk_5421739088268525018 to /10.251.106.50,E3
314078,81110,211438,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.71.97:50010 is added to blk_5208962293909990309 size 67108864,E26
212585,81110,115631,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_6982696975500400952 terminating,E11
318749,81110,212309,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_3334383050525629103 terminating,E11
285744,81110,210126,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-7102956577316623025 is added to invalidSet of 10.250.19.227:50010,E23
223634,81110,121802,INFO,dfs.DataNode$PacketResponder,Received block blk_-368681295273893004 of size 67108864 from /10.251.199.225,E9
255054,81110,145009,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.26.131:50010 is added to blk_6484931365421113144 size 67108864,E26
305802,81110,210558,INFO,dfs.FSDataset,Deleting block blk_6462835819807978098 file /mnt/hadoop/dfs/data/current/subdir18/blk_6462835819807978098,E21
106384,81110,34724,INFO,dfs.DataNode$DataXceiver,10.251.39.242:50010 Served block blk_2912793184903143 to /10.250.15.67,E3
475609,81111,44318,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_9181283002007380813 is added to invalidSet of 10.250.7.96:50010,E23
110727,81110,61042,INFO,dfs.DataNode$DataXceiver,10.251.127.47:50010 Served block blk_4220472056394578285 to /10.251.38.53,E3
430181,81111,32137,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-1137788327484873356 src: /10.251.126.22:48758 dest: /10.251.126.22:50010,E5
704431,81111,100548,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.73.220:50010 is added to blk_3544688217854949928 size 67108864,E26
487351,81111,44604,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_6532477713034049761 terminating,E11
583515,81111,70555,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand6/_temporary/_task_200811101024_0013_m_000536_0/part-00536. blk_-5373747823631947623,E22
213830,81110,115857,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-8122638974387556519 terminating,E11
119596,81110,80832,INFO,dfs.DataNode$DataXceiver,10.251.43.210:50010 Served block blk_-2590331227933238308 to /10.251.43.210,E3
608971,81111,75359,INFO,dfs.DataNode$DataXceiver,Receiving block blk_4533150168098193815 src: /10.251.203.246:51161 dest: /10.251.203.246:50010,E5
418929,81111,30009,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.214.32:50010 is added to blk_5299393462642934809 size 67108864,E26
114952,81110,71014,WARN,dfs.DataNode$DataXceiver,10.250.10.213:50010:Got exception while serving blk_39454578735493203 to /10.250.19.16:,E4
721279,81111,103748,INFO,dfs.DataNode$PacketResponder,Received block blk_-8583280522219321006 of size 67108864 from /10.251.107.196,E9
215293,81110,120148,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-5814697006007343322 terminating,E11
133295,81110,103040,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_8918838914062269982 is added to invalidSet of 10.250.6.223:50010,E23
286993,81110,210131,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_430364445970710629 is added to invalidSet of 10.251.39.64:50010,E23
373829,81110,224430,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2110979206666082815 terminating,E11
264874,81110,150740,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-2667231848029161866 src: /10.251.39.192:60100 dest: /10.251.39.192:50010,E5
730486,81111,105554,INFO,dfs.DataNode$PacketResponder,Received block blk_-7496925809983991140 of size 67108864 from /10.251.107.50,E9
355343,81110,220959,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6077991736291313293 src: /10.250.17.177:39878 dest: /10.250.17.177:50010,E5
709064,81111,101423,INFO,dfs.DataNode$PacketResponder,PacketResponder 1 for block blk_-4801193730662501413 terminating,E11
590792,81111,71953,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.251.202.134:50010 is added to blk_-8089663042101915218 size 67108864,E26
2812,81109,204115,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-8574115760496854397 terminating,E11
397846,81111,23030,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_-1897360511835648491 is added to invalidSet of 10.251.197.161:50010,E23
21210,81109,211643,INFO,dfs.DataNode$DataXceiver,Receiving block blk_2997049282205436694 src: /10.251.126.83:41628 dest: /10.251.126.83:50010,E5
125684,81110,91245,INFO,dfs.DataNode$DataXceiver,10.250.14.196:50010 Served block blk_9155186862719808420 to /10.251.65.237,E3
635311,81111,81906,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand7/_temporary/_task_200811101024_0014_m_000422_0/part-00422. blk_-6581693174571864250,E22
52310,81109,234741,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-7323734714065783899 src: /10.251.43.115:47805 dest: /10.251.43.115:50010,E5
552150,81111,62921,INFO,dfs.DataNode$PacketResponder,Received block blk_-4015398809546050416 of size 67108864 from /10.251.31.5,E9
161615,81110,103615,INFO,dfs.FSDataset,Deleting block blk_-5669915733137840890 file /mnt/hadoop/dfs/data/current/subdir58/blk_-5669915733137840890,E21
545436,81111,61538,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_2150181742787942289 terminating,E11
691991,81111,94134,INFO,dfs.DataNode$PacketResponder,Received block blk_-9220626732201337881 of size 67108864 from /10.250.10.144,E9
392005,81111,14748,WARN,dfs.DataNode$DataXceiver,10.250.13.240:50010:Got exception while serving blk_-3438234773121211816 to /10.251.123.1:,E4
1982,81109,203939,INFO,dfs.DataNode$PacketResponder,Received block blk_-134093731864103493 of size 67108864 from /10.250.17.225,E9
44027,81109,233110,INFO,dfs.DataNode$PacketResponder,PacketResponder 0 for block blk_-1126886873500267871 terminating,E11
319629,81110,212443,INFO,dfs.DataNode$DataXceiver,Receiving block blk_5798130117870527806 src: /10.251.90.64:37420 dest: /10.251.90.64:50010,E5
75510,81110,11148,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/randtxt/_temporary/_task_200811092030_0003_m_000208_0/part-00208. blk_7769216712078649390,E22
133680,81110,103042,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_3475136714720308722 is added to invalidSet of 10.250.15.240:50010,E23
415151,81111,25239,INFO,dfs.DataNode$PacketResponder,Received block blk_-6266597457126565998 of size 67108864 from /10.251.203.246,E9
431609,81111,32414,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_225269493798818785 terminating,E11
229116,81110,122840,INFO,dfs.DataBlockScanner,Verification succeeded for blk_953761602091501207,E2
341605,81110,220637,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_4300382743271121888 is added to invalidSet of 10.251.67.211:50010,E23
251882,81110,144430,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-5385072166761979238 src: /10.251.194.129:51121 dest: /10.251.194.129:50010,E5
286110,81110,210128,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_152611159612454344 is added to invalidSet of 10.251.125.237:50010,E23
657671,81111,85911,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_970426668650202166 is added to invalidSet of 10.251.215.50:50010,E23
485218,81111,44440,INFO,dfs.FSDataset,Deleting block blk_1297193990160647787 file /mnt/hadoop/dfs/data/current/subdir56/blk_1297193990160647787,E21
134427,81110,103045,INFO,dfs.FSNamesystem,BLOCK* NameSystem.delete: blk_2814885854647454398 is added to invalidSet of 10.251.195.33:50010,E23
493221,81111,44723,INFO,dfs.FSDataset,Deleting block blk_471025989630611951 file /mnt/hadoop/dfs/data/current/subdir36/blk_471025989630611951,E21
82835,81110,12606,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.6.4:50010 is added to blk_-3268960345607606524 size 67108864,E26
607570,81111,75104,INFO,dfs.FSNamesystem,BLOCK* NameSystem.addStoredBlock: blockMap updated: 10.250.14.143:50010 is added to blk_-7629356133210243013 size 3530238,E26
86033,81110,13236,INFO,dfs.DataNode$PacketResponder,PacketResponder 2 for block blk_-1831891816327475126 terminating,E11
77208,81110,11459,INFO,dfs.DataNode$DataXceiver,Receiving block blk_-6052937777826315190 src: /10.251.201.204:32787 dest: /10.251.201.204:50010,E5
553937,81111,63254,INFO,dfs.DataBlockScanner,Verification succeeded for blk_-4449223219366475521,E2
676989,81111,91339,INFO,dfs.DataNode$PacketResponder,Received block blk_-5951997389385290315 of size 67108864 from /10.250.6.191,E9
509072,81111,50538,INFO,dfs.FSNamesystem,BLOCK* NameSystem.allocateBlock: /user/root/rand5/_temporary/_task_200811101024_0011_m_000697_0/part-00697. blk_8206554950239480447,E22
